geneID	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10
IL17D	2.140992858827719	2.5927366926096127	1.8276019070210483	3.1409120315485377	3.783507925096387	0.1805240784625343	0.4255683431842119	-0.5446700837802807	-0.18656251083670525	0.139924806695494
IL17RD	4.388471431231909	4.814777684978085	4.29013303103892	4.913597552275443	5.316682107671907	1.919225720718909	2.5080765889819476	1.4041901649491801	1.4603145114988905	2.531686226405459
IL17RE	5.014864383080358	4.899135263929009	5.0739322559955955	4.834696641002174	3.39847785743234	2.2993913681489113	1.9424268083314646	0.7866399897302286	1.6213580926148166	1.5486060289996886
IL18BP	1.7001382602006165	1.718701904832431	2.1328750049398866	1.506200556612824	2.251097112719682	4.551669719103052	4.830641827152891	4.930048277441135	5.1755044268192405	5.457715314017066
IL18RAP	-0.5958614706650218	0.623977952584548	-1.7409285047534422	-0.6195482415998025	0.7980839878796996	4.86081802240958	4.790196744157838	4.975848590081077	6.122494113753521	4.162556300314487
IL1B	-0.7214919740843653	0.6391267588064177	-0.9766300333509258	2.654362357006468	1.6458430116121534	4.3072559110436925	7.9320653101507554	6.686639911076092	6.730574661626758	6.051678665175772
IL1F10	3.256905534496287	3.3894108819251447	2.094138209761438	2.5696814686888825	1.968060840344683	-0.29794085969085005	-6.049753879069767	-1.61906675993715	-2.666663005991129	-2.294944597213194
IL1RL2	3.473669793765533	3.6210094482607293	3.5248066345824105	3.4579657755486504	2.23081585089355	1.7638961462247813	0.7199904308107173	0.14576992784199988	0.24198328223439225	1.1938092596622958
IL20RA	6.382855650474178	5.686512621131083	5.587778871826185	5.798119177709507	4.615086181447335	4.2535944020957634	0.7088323096295858	-0.10761924998487218	0.2511022104365241	2.255712698192495
IL20RB	7.7302833534015765	7.668911912044539	7.402325929784901	7.641881877966676	7.382678625432616	5.691062806970508	1.8207431617763696	3.5605272095023777	3.6889495770366336	4.621945683292757
IL21R	0.8802880390781397	1.5990208918981568	1.1237885914123587	1.007887228308103	0.9776299653921183	5.737587182201666	6.082718567029785	5.940251423069969	6.6498727504318325	6.188772653991993
IL22RA1	4.887788572964022	5.105265003536678	4.343666803692917	4.58312424115148	4.339775538527648	3.3239561076095416	0.025017621482454983	0.9380651762120397	0.5554633318998741	2.590086124466154
IL23R	-1.984073349814995	-1.264242178268707	-2.4916587186862675	-1.9152038209085958	-2.2541277446524948	2.1686650335810116	1.3795693955347408	1.3348533808134921	2.073644393263273	1.1863201845940283
IL24	-2.5197357667261935	-1.8357054413723934	-2.575713177393501	-2.4554544000756087	-0.8860739103734984	2.9566382260275894	4.434931113837863	4.843052153689068	4.752807073499311	4.304864257246705
IL27	-6.495644090823147	-4.98641204966896	-4.763236224299023	-3.3735965781699893	-2.2541277446524948	0.2618038458721048	0.817514934950365	2.363383436301223	1.402616203739028	1.1316669962376142
IL27RA	1.637709946726602	2.474535365123107	1.8989033509688145	2.766672669593422	3.040073162072083	4.85644768516235	4.718969870984745	5.201248088314325	5.04884518759197	4.917176627368673
IL2RA	-0.6871817935624536	-0.028817100126263016	-0.2891574392787558	-5.205006816170501	0.4111787022784578	5.394601527716087	5.541701088673329	6.023602302440915	6.137106751929002	5.990185536263336
IL2RB	2.5363542111534967	2.8119938762253085	3.1542199442054955	1.9570023221765236	0.8529919352373596	4.73350546469031	5.92898666174155	5.855212516854021	6.092119977003527	5.523064481319217
IL2RG	0.9767482879827283	2.0597085181822927	1.3239246237305908	1.1229292094905345	1.6600395592794124	5.2879042556927605	5.66069657508498	6.382332506788463	6.227977464660044	6.210997266715191
IL32	1.3926493866569845	2.9112513706679515	2.3219003338936566	2.390521735631119	3.4769905219055186	5.337914723477199	6.07033373072883	6.120407412052357	6.084521382040664	5.833608462786343
IL34	5.13857006711332	5.688080188759756	4.95707508624588	5.257307708108204	5.726903516568775	4.435779525409292	2.4829127304031413	2.6019561833525082	2.9858970787886956	2.408598761112474
IL36B	0.8290946082074785	1.1113272452978258	1.4124552359948266	1.0101901102729258	-0.7984530211405703	0.22728029135323044	-6.049753879069767	-1.907499987969077	-2.9440610597511934	-1.5139503440348407
IL37	5.935694127995917	5.8171206464959875	5.12559274286317	4.97139317093269	5.187568872125962	4.367142695031674	-3.6991994259142538	1.1103318723296745	-0.5567972515652146	0.8967858773684039
IL4I1	-1.1984003779733512	0.2052633868306351	-1.702813859420465	-0.015031355142604572	-0.47636411160085884	5.222561854987243	5.010577031271308	5.7480884795712575	5.486141073489061	6.358238359774599
IL4R	4.350953529662165	4.767203201006927	4.57422497247016	5.130102098722057	5.495144162295367	6.92336776931065	6.668643386403418	6.443009055576288	6.647416593344078	6.9907191822073615
IL6	-1.6320690943964795	-3.9553697716472778	-2.043473701607249	-1.35096914216909	-2.2541277446524948	4.735856371496672	4.995829765357458	4.324603009828312	4.733075366428996	3.6341612877883387
IL7R	2.90826041239095	3.3565230510225472	3.954024712961322	3.587864803007648	4.515570897388692	7.19032584539298	7.664146691781049	7.748570601480567	7.076431626613554	7.6742794550818765
IL9R	-2.5294218647930675	-2.395776002702465	-2.133613936010266	-1.6946725720142954	-2.2541277446524948	2.999741545717924	1.4392756514098664	1.027284710301501	1.039475180308131	2.132335136404671
IMPDH1P10	-1.7843018101849433	-1.2963170329542895	-0.6281782945456204	-0.8490654405501578	-2.2541277446524948	1.6832144717958035	1.8170808678071397	2.809789267208226	2.3739726441013085	1.413179772349751
INHBA	4.782560032279285	3.747958511578625	3.858085821972157	3.5266528345504016	3.5760455991228395	5.8965421642835105	7.397185575925966	6.424380281587469	5.971347999910739	7.294373854487446
INHBB	4.53533483116923	4.438928221714375	4.9717839843470175	4.579691639803635	4.995846017144972	1.6893596184136381	2.34653990450285	1.2578589919298067	0.7291953808495939	1.368743870935768
INPP5D	3.9627683059190066	4.335305437274552	4.209885039565167	4.4581559284663035	5.111882060247072	6.010925117340702	6.618710243307284	6.411147698091499	6.81980330521074	6.737465474189794
INPP5J	2.178866697573462	0.9949207860675812	1.385604023221474	1.479756215367667	2.645315458401779	0.6010870087248724	-1.4440409176452123	-0.3723945321214637	0.23347142735162135	-1.2670658286906642
IPCEF1	2.1191973213203874	1.8774669133944366	2.5658096832179935	2.593191015723388	-0.19867134820783075	3.2244087323740525	4.278560628246582	4.687490177537267	4.730490280111794	4.582359265982647
IRAK3	4.354414698445117	4.8195178059743355	5.068975287066917	4.9858094878596235	4.23277281688737	6.562284251966261	7.051463429743717	7.042539021204485	7.021988703842704	7.128193699491989
IRF1	4.272983329553023	4.420191119011612	4.424428174135165	4.5088201090523965	4.936585047828096	8.101386279254271	8.476429837513853	9.357118467596976	9.525452543347715	8.781029515159755
IRF4	4.0637770989356525	3.9300045486631294	4.024694573181694	4.030929647933427	3.882762827528806	6.3364753090775094	6.297336876914585	6.462553684053987	6.823563551825767	5.697649535183089
IRF6	8.36924639904141	8.05107893720494	7.936124614084102	8.07368640852247	7.454351590579634	6.8212323741340715	4.9888316044820975	4.18095151742713	4.732106332329534	5.7465138689947795
IRF7	2.550740711257067	2.865156265103802	3.2186152899154394	2.7135425845214174	3.5817485173108845	5.397225893754265	5.710020504731487	6.4741425620853805	6.055313742775567	5.686175879969625
IRF8	2.2794773274826206	3.805773130879072	3.1164567208599494	2.4710841437349234	4.417385701124534	7.480287141401553	7.21475332855179	7.279373322507347	7.62020254341753	7.366115810656099
IRX3	4.668655769351839	4.960284585318114	4.196525638619839	4.594952622816258	3.783560928457653	2.4655106930187594	1.1406299745373343	0.7827389644356034	0.2893450026403356	3.3106372925349246
IRX5	3.8374744269534533	3.989323369640256	3.5865647622534316	3.930803634488305	4.292887063217779	2.799303637739434	1.5125313822509812	0.907556127310424	1.2110050201629612	2.203864841969464
ISG15	1.1753358240130383	2.3026828510915736	1.7202394779681827	1.1860328088170065	3.6101115086654345	5.475981505193277	5.625545223277703	7.063549109584311	7.042780724162304	5.677874353616777
ISG20	1.8434285295785404	1.497500236273767	0.8413204568070404	1.479778567311403	3.181910504561668	5.828967538501989	5.50228082624949	7.221878073175235	6.909187344817119	5.620853230653705
ISM1	3.031769913179596	3.8121177929995183	3.459674014339923	3.2856834166242477	4.578478973358556	1.759560028320254	1.9329301004804098	0.2495051146421544	-0.26033281238381917	1.0910727020977666
ITGA2	7.796790650047133	7.4997717004112445	7.859121171242904	7.863781905991717	6.642748117196188	5.5297264235880155	5.827818267801203	4.624410884398654	4.5192481294752955	5.674105309880796
ITGA4	2.5934480599108407	4.115685675359128	3.4154998248911204	3.124147188393391	3.830340343958935	6.5957488784806895	7.473538397686505	7.4653400600353645	7.511756898334813	6.962840718741232
ITGA5	4.9103282297577096	5.915493407939607	5.689365241293591	5.618678372442483	6.06705002200147	7.452979009290665	7.998401747605972	7.61987811000559	7.320019527612827	7.547835637197792
ITGA7	4.488200202196315	5.633607059546857	6.518859971510711	6.402056415450691	6.145955141252381	3.420128565616443	4.6608609189975505	2.977598709657049	2.8596209782853905	3.32245448450747
ITGAL	1.672013882749501	2.697420343244147	2.664469485980412	2.074855905050679	2.2768765004096108	6.068702935459303	6.936508586671211	6.86133919956512	7.020032329498835	6.793029507029742
ITGAM	0.11798369035552217	2.3023508820301046	2.7607092134716433	3.1358733078633243	4.121930088776081	5.781755665362776	5.588547276810852	5.335232931624354	5.010657709556221	5.948950719337607
ITGAX	1.6674917243398992	3.571799850306069	2.8794006059915502	2.847742880092247	2.587161469369542	7.021203655400689	7.0374967446767105	6.522560613824577	6.531864065314038	7.2850915692914615
ITGB2	3.9021309069785626	5.464226556228367	4.119031864194631	5.100399068991817	4.978877522901902	9.475915981134348	9.12760427065417	9.252992650102355	9.372120463227876	9.796093461081119
ITGB7	1.8082064918423526	2.7127985565234147	1.797860123982611	2.4539301296295286	3.877994246218387	5.365246708262425	5.313632618218064	6.224009609796982	6.410756076346709	5.367451553596049
ITGBL1	5.0189054683408125	5.628344360670128	4.9995763127169885	6.317827470207109	7.384574152636606	5.104924937864182	4.850840096590014	0.9312378445603636	1.4324406960596479	1.0375478059106995
ITIH5	5.596375494246828	6.8867770123602305	8.033124084868101	7.612007267413144	6.4144080571043	4.5275659395417875	5.311482364243459	3.5238550822282444	4.3491452630451395	3.834245482173624
ITK	2.1966763812809016	2.2774879782730277	2.9730989718749954	3.542448309510287	2.947315066063979	5.696909191801766	5.643269945350489	6.563046964880133	6.526885513781215	5.842945201679074
ITM2C	4.142710865294423	4.429376911790279	4.468900700117622	4.535600539701744	5.683309369960035	7.019722499949452	6.5471772818508445	6.188706298682995	7.045472737072037	6.073714999138386
JAG2	5.9684682817800505	5.567929524986142	5.563118580937878	6.11436337806199	6.019469474899007	4.336096104012929	4.526041652254361	2.5938223687819733	3.1115436722854497	4.013390578671029
JAK3	1.342320024040874	2.423638207664795	1.925673737952001	1.93808267989307	2.6905335123573306	6.377025160236594	7.219098475993715	7.260240817690435	7.259893265881769	7.03992086341263
JAKMIP1	-2.258593608488792	-1.5542631383395136	-0.7540515194868588	-1.5004109808213015	-2.2541277446524948	2.4127588987055653	3.1247171745577313	3.876213743806095	4.311694329684696	3.235285664980438
JAML	2.3134144449943657	3.368933370620607	3.359853818326858	3.485622248296415	3.6127905120025847	7.21585628271484	6.75189466866032	5.987422662731996	6.942488240676988	6.6887133598128825
JCHAIN	0.044591056083579765	1.3473161772436089	2.291018671253668	1.4908445185881432	2.1126478618028544	10.131706967818939	9.349256329602705	9.685779840821489	10.863738767737727	8.847863502235647
JPH2	3.2849719574559266	2.886940912886284	3.1498464361645944	2.9993362637762058	2.7218919632435727	1.2994349098395754	2.0404048767113654	-0.8518545238253468	-1.732719559615868	0.3177596725923775
JUP	10.070565938666423	9.430962901632988	9.344513354425152	9.298369129374748	8.987042506155623	8.572844245309811	6.023791160949313	6.154765933002448	6.659677392526121	7.373024316058282
KANK1	7.460369023171695	7.861802072043784	7.686295000376904	7.619038532546595	6.853212530674145	6.322523040217034	4.5803282488615995	4.8972833778353655	5.111322954735865	4.949210540881272
KANK4	1.8189538678624317	2.7515579099659235	3.5398509063542796	3.212116562797588	0.4829555404944653	-0.04542507129321976	-0.17706359877302552	-3.0101223495765335	-3.258267114401577	-3.4235865961080663
KBTBD8	1.9583764172425	1.3264419998021106	1.9923153553221797	2.661677855481644	1.698298246946139	4.255682640065513	3.932581682030015	4.379344595298987	3.867153783772553	3.535133253379823
KCNA3	-1.1208557050642098	0.09950278080735583	0.25647869708224036	0.4169719482929397	-0.0918408162442481	4.862672090334835	5.092804289313942	5.27400679853119	5.373600308131731	4.227718935399816
KCNAB2	3.775881058280979	3.7626521469010945	3.6613662185171716	3.9004652528484174	4.146633405229456	5.766264348709638	6.185709247110677	5.846921682958664	6.347985120609747	6.266119643468411
KCNE3	1.5469151890330637	2.4960728394584666	3.07767943662424	3.8112193741001605	3.1644236357516773	5.079551384648565	5.143571961564151	4.272542494155379	4.959357448214224	5.2478026083887865
KCNIP2	1.3517968207769517	4.061480911196916	4.779964831608589	4.805478700672394	2.3175251814971225	-0.07844456400973215	1.1844265514003471	0.5741414154336465	0.5421449929342738	0.14467416900488803
KCNJ12	3.2717712467952698	4.139461292848669	3.366024308538328	3.8614731123611117	4.19161430711025	2.6896385182606433	2.201047097504607	1.1078608609678713	1.3091619192286104	0.7203014545076356
KCNJ15	2.993660341325445	2.7463158276411015	2.4338437724423225	2.423921947618223	3.453033479715015	5.9855076718863645	5.321687882386657	5.4713678869375055	5.232814031618374	5.346781574359383
KCNK13	-2.230970818122109	-1.25521077247261	-1.79223139327418	-1.4409275486678872	1.0224602181252793	0.9551837348380653	2.9686239242945436	2.262019724264315	3.0177791030683787	2.736663933240917
KCNK5	6.097322954356495	4.666718907001457	5.4302817751353745	4.516574576900784	4.339770440191179	4.004735993927243	2.1206764814511545	2.9353292179501937	2.3275477350225877	2.6511443153543994
KCNK7	5.64203220547965	5.154973846716524	4.725816430684067	4.901825182782466	7.473609169276704	3.545494992893258	-0.7989301579778181	0.8350465490585582	1.2583855492193332	1.6451419443837922
KCNMA1	2.164668161113748	3.1021444139107763	2.134980193359382	2.3463553431346607	2.4869523665278863	5.890778426011865	5.311234470839976	5.7152875733438995	5.7216711044460125	5.6497704786541245
KCNMB4	3.827629754141926	3.809455706050657	4.025936812534144	3.251841665929628	3.727928065341079	2.4727586278007525	2.6569536509710487	1.23253626434689	1.1736691323134314	1.2977916681573782
KCNN3	0.9704143565743611	1.6678350275897698	1.1665231857674552	1.266486752344285	-0.236219051162463	4.260620986310888	3.8297914201232612	3.8471278961143605	4.741856350484752	2.7958286574654325
KCTD1	5.834147974133816	5.626845384960854	5.133175104171415	5.503182297260232	5.876789304333789	4.693610170541313	2.8485775555228106	2.8782226096144568	2.5140856603601938	3.8901789120101493
KCTD14	1.2592052144729302	0.5834075191188685	1.1524862149070665	-0.5921976140582486	-2.2541277446524948	1.919272121270753	2.441634756244371	2.80666011046162	2.571053765875343	2.694259452610054
KDF1	3.8393509883249903	3.629499401790339	2.9466542702383784	3.537686375817767	3.372409825905424	2.787348818937759	-0.25821649930828294	0.6283744150696705	1.032997236053247	1.2329381869620368
KIAA0408	3.0627927887061563	4.420447670921316	5.25316060810358	4.96037882637268	2.544651629922377	0.7761943910066507	1.0030209756012196	1.1075836952934894	1.6185616607619615	0.6686541451213744
KIAA0895	3.3255891923539207	3.5245758645926766	3.108746576383192	3.9550367562447577	3.5402970252691826	1.698155036371006	1.9277825291265946	0.6902216711248355	0.20718592501629998	1.5076957802349213
KIAA1522	6.180634579477878	5.815123693979707	5.565710979587068	6.044286224666651	5.7337765804760155	4.405239161042821	3.0678089624556764	3.1050302944944854	2.4406750587677806	3.970559013272285
KIAA2022	2.7032750945038964	2.187218575776773	2.8496631844927847	3.0653786568996453	4.8139264907121495	-1.1026449952280986	-0.3805993228160554	-0.45700648351279083	-1.8559287983395987	-0.5010795195062905
KIF21B	1.734697916295836	1.826362618060005	2.3435765995157736	1.679688776455064	1.912456766632403	4.518466541518739	5.352308699440465	5.57520400197861	5.688538487512603	4.894483463769286
KIR2DL4	-4.990677147977156	-3.895651345819619	-6.540970938081874	-5.205006816170501	-2.2541277446524948	0.3236372504618964	1.3242180109432562	1.4217216457377377	2.3729904661539396	0.5132200466257567
KIT	7.182799265200373	7.082817065811772	6.598440911773179	6.624081826344541	5.953427875507466	4.142304323807464	4.076495134957923	2.479058544180151	2.3646951381816845	4.616790493536367
KLB	4.467430686313227	5.251400934483407	6.508925714373485	5.877795762919694	3.821647764637547	1.017286048489399	2.1562952975211194	1.6270160701795469	0.8455462665069751	1.4388204397092474
KLC3	6.487855990204629	6.165409618663579	5.2518670905735485	5.751574177660377	7.107947843255346	5.02544902328879	2.096238790530197	2.2043543140528916	2.1109440422710435	2.8009176742876547
KLF4	8.167095424238683	8.820231254644115	7.5877498867479645	8.054433236241717	8.017165818394156	6.655932294009151	3.739276560365194	4.915346414665378	4.811058600786122	5.52272976735461
KLF5	9.034071245547116	8.595945616551056	8.246316457011536	8.407033412010282	6.855615573421416	7.1902417363150155	3.925874782977776	3.6750077053220704	4.47426943238003	6.022361995524968
KLF8	5.617232308725556	6.0049736010484285	5.683960761681645	5.908773929551702	4.684813502148661	3.8770384719042936	3.6856513743214947	2.7355441970269814	2.5300635541025147	3.04815604556834
KLHDC7B	-4.749601847236984	-2.0859150409404497	-3.4690318970011553	-4.781025024911206	-2.2541277446524948	3.289865002135058	3.326176164708703	3.3122313178649736	3.944674462723231	3.153004170076563
KLHDC9	0.7367116190419257	1.0217324722640817	0.8868895001985297	0.058953931053588295	0.761764009939107	-1.6906791015313098	-2.116693465022377	-1.100789562369457	-0.8874453300695144	-1.9314082667877237
KLHL31	2.74332135533757	3.147755516822623	4.7985403042078385	4.330998912515843	2.743909275242982	-1.20554908515049	-0.4835478677765378	-2.4010588980911414	-1.7798485029444666	-1.465151178151004
KLHL6	2.283946751318055	2.789082502573367	3.2934481163997518	2.4926275607618873	2.2304526571387946	5.947499008608309	6.0733650767180984	5.977785831174855	6.233231800375656	6.406713135306868
KLK1	2.8801283218096243	2.760180991457491	2.228286107361013	2.3320338096157127	2.9599921831437004	-1.8317354740780805	-6.049753879069767	-2.5857805174690536	-3.5297029726156253	-1.7616580518958063
KLK11	6.889034930585206	6.474206702818526	5.941139930037359	6.501721768989532	6.998077795196157	5.251861854846354	2.0795041309312823	3.1077673942426736	2.951835000730519	4.2157532313509005
KLRB1	-0.6969389493442025	0.8909314857570116	-0.3975207388067321	-0.18415913253350558	-2.2541277446524948	3.0373181794215767	4.21636776504853	4.211686813709058	4.193941299012506	2.800475356380727
KLRC1	-0.18611859384905732	-0.102841688779351	-0.28005049096904133	-3.654291618600762	-2.2541277446524948	2.403658236985553	3.825820376674872	5.350100742911126	5.535634152337035	3.4281599404387895
KLRC2	-4.073205199844534	-2.172351942955023	-3.220563168642845	-3.001286178540659	-2.2541277446524948	0.49129192386283055	2.249184913534505	2.977699364589633	3.3400106969821817	1.6591412015835727
KLRC4	-4.416542470129431	-2.0756561907289734	-1.1020556845796914	-0.891799061957321	-2.2541277446524948	0.3458278339693816	3.0095319164254253	1.4188803585042415	2.9920924251353127	1.195523889499905
KLRC4-KLRK1	-0.7378601208348957	0.9531649379790089	0.7285370303955675	-0.03617634846125638	0.7045761352233968	4.1180058966947435	5.440032667903265	6.036592577054746	6.490577548364405	4.762995091428637
KLRD1	2.677120270962358	3.847497901751893	4.126832895542221	4.3212933785688765	1.3364558495856838	6.572079825962509	7.832898240908167	9.114899640300273	9.12623670187929	7.081303706746655
KLRF1	-0.883997621924503	-0.36545538299723407	-0.8513304980655136	-0.2792404548792029	0.08482553998705201	0.5616310360138266	1.2407349067857512	2.287178087170794	2.4448130498430447	1.7132410983108903
KLRG1	-0.11943033404723433	0.4488499170323266	0.9399324598637816	0.20398228803626114	0.9127571471708028	2.13222126933087	3.527040339816843	3.482277261317471	4.075841463876502	3.0812685807791422
KLRG2	2.254855085598961	2.0829204615389285	1.6039251636568514	2.2336172007649906	3.3617638689431755	0.04571880628964439	-2.398137090405196	-1.5334610380435525	-2.518537948904584	-2.3507937803843637
KLRK1	1.5632245848369197	0.7509982945115151	1.9689952724806608	1.7851130475272416	1.1911318433462434	2.1233980973997157	3.3972958615230144	4.571085616257805	4.7826910641147515	3.60282579113136
KMO	0.33525299841513345	0.14157558238215837	0.39298532657586677	0.11527282885372839	1.449869108354719	5.135948889236986	5.0148550515166965	6.211611790003454	5.582279361441256	5.961711617302857
KREMEN2	2.2458116136725597	2.9582193596325386	2.2107641640573044	3.2888313347654665	4.157598251952353	1.18026815764537	-0.642896825946242	-0.07943979781249667	-0.7668243376150585	-0.1570697676794061
KRT10	14.377695117769477	13.288428879218225	13.35422298747052	13.28699794114814	13.206309022235667	10.25253323763661	4.572016908146582	6.234752915522261	6.163929721555958	9.86595553718151
KRT15	9.05954769100419	10.16000825653092	9.105429738378756	8.869446022825269	7.908156391207231	5.3973176186809635	1.4705641372695926	3.823477454024671	2.6991750479251793	5.924051515508673
KRT17	7.732162608333086	6.972941147002496	6.591449205843269	4.601689587957294	6.869304780775345	10.128356361191205	8.09679665188426	8.353517369427983	8.723223275907962	8.828416186260146
KRT18	5.819502439426299	4.4228148048315665	5.016086814232868	4.1118171006274	4.861555606812418	3.7172620434115857	3.647934634690527	2.064371466952563	2.270125670262724	1.6281721617186193
KRT19	6.024684891707558	5.7064539560364365	5.884005233392974	5.0800625691956425	5.494545311402729	4.517232712336443	2.9422718256460314	2.473845995604144	2.3444108759709734	4.565681707247573
KRT2	14.141060080615784	13.345484949796754	13.065151212503888	13.115360956331605	13.68808844059917	9.721909139727499	-1.7280260223378898	4.077280645582185	5.268394777884569	4.4102465672424005
KRT23	7.833775526450633	7.895701291438082	7.474352272749211	7.504709942739668	7.766512952527833	7.079320191831549	2.105667928802561	5.324948795476008	4.575419379502015	5.52823443276257
KRT31	6.096223651373372	3.8219994208863572	3.7197461178279005	4.449330680677626	5.25246013546947	-1.8748114550232666	-2.3255418534227568	-2.4582559621873212	-0.4350486172572123	-2.236428296316699
KRT5	12.873126354869626	12.22156737044885	12.335569454574944	12.00939954440115	13.158613731032053	12.053322941532878	9.337572881081613	9.272937961025615	9.698614830199736	10.963712020183314
KRT6A	8.736995828108356	7.45044299321192	8.018315037379278	6.958558329458507	7.5079929862083965	12.974930990032053	9.404555629950611	10.513540672232839	10.303883527822167	11.496739496062563
KRT6C	1.9246807010817055	1.2664612798821657	3.109042021186171	-1.5102074809137902	3.2993274072786294	10.43746513508399	6.598239546755048	7.275358267386324	8.170634128056381	9.110861918997951
KRT7	5.787899555435224	4.027798799729265	5.060187644802874	3.8936680168296713	3.856966585981837	3.286058519851427	3.5105923446314518	1.4228104283530199	0.9711963751831523	0.718910087416486
KRT72	3.3583507990281825	1.346465284984392	2.2413288383746224	1.7909343140958247	2.191759117267212	-0.7702520355305665	-1.7501521562802826	-3.73702718858407	-3.243465979365307	-3.6578630855649834
KRT73	4.264107162606826	1.9617348606320113	3.506979031419394	2.1984792953564245	4.016115653353507	-1.2461126328330954	-3.4632192283475876	-2.482812459299052	-1.9820430395162105	-1.907368008174548
KRT77	7.731410889939786	7.2722221620472745	6.545255746486675	6.267598834632474	6.737877103642251	4.380460330367297	0.4645604023574139	0.47390363661884616	0.07931776585476297	1.0792401374325449
KRT8	5.881022147023972	3.998226322304332	5.125314389964107	3.5668785661756717	4.52478623109186	3.313505068116804	3.0251962396026206	1.8999572205542836	1.7312004959344403	2.0652619657249742
KRT80	7.893749878273245	7.766512544710091	7.213484555212303	7.295761959391016	7.670675813789021	6.895747765353803	3.0395375766472292	4.647704145755587	4.948944166640484	6.077706299449608
KRTCAP3	2.3905271934793206	2.1358914733263585	1.367391541709166	2.0709313754241734	1.9678526051045904	0.379576240756559	-0.18662741086430296	-0.650012151952866	-0.29007768386647925	2.0761338561668078e-4
KY	2.329391118889775	3.871727416695778	2.724222177819428	3.0891934146561595	2.6027449587826403	-0.6603190518437537	-1.0728228620685296	-0.6586997331515346	-0.7068136589653022	-0.6858740363202148
KYNU	3.9574528637414774	4.204645711341752	4.979863774535631	4.139462463133494	4.725613224203574	8.616502575695959	8.489542340141634	9.370306176196182	9.008168209584468	9.204647200727068
LAG3	-1.2270794592823655	-2.133987303560944	-2.9445404301541416	-0.7493386184404249	-2.2541277446524948	1.2430600624946	3.0455716992492414	5.172181128561596	4.708819712978253	3.536390323917513
LAIR1	2.7504510133601956	4.505701128338068	4.6966198765081995	4.4881368898170795	4.568722646828679	7.1466844707011985	7.64531180671224	7.8543177472082455	7.684548406421904	7.6747931489095125
LAIR2	-2.926518431161533	-3.7487652612314863	-0.4211367760109504	-5.205006816170501	-1.3357633402329498	1.6315577117385267	1.7265142549912702	1.8943858977659802	1.750754492129111	1.5870302940558576
LAMB4	7.135583873644772	6.535674971986423	6.939491147963776	6.80118503684518	6.869010073366842	2.9544821916325428	0.21654001863097824	2.417038468931229	1.8384310684585266	2.729524478061653
LAMP3	2.692532005053227	3.2995053659758433	2.9523686175681516	2.7827947000184885	3.062183604886445	4.360164984759234	5.0306110357626785	5.307221232431705	5.5818106128016165	6.092859438338967
LAMP5	0.46069888286534805	-0.5837660541333919	-0.6417648047527674	-0.8166523389218656	0.9740734724347667	2.2000994389675976	1.296975173111923	1.7039411607152024	2.3937090010435806	1.6770867711416297
LAP3	6.399639529283158	6.379521749719511	6.075827847449297	5.986128952004816	7.3102999682002405	9.297686838039688	8.803577365755004	9.886950789253252	10.070350798509777	9.257599455026572
LAPTM5	4.613177319494434	6.082262833428393	4.910577259528205	5.608180166185011	5.234754943682322	9.429182493601116	9.460237616752819	9.683701200897936	9.887873940040055	10.128843362396035
LARGE2	3.484640909486856	4.0721832698782094	4.192920942615118	4.24458544062896	3.3458196596161236	2.747157109319342	1.2323280969914487	1.0560665294186502	0.728146499018517	1.2135539226723633
LAT	0.5155252708331876	1.5488559428142123	1.8761826821818612	1.6345246288145883	2.607130837667297	4.734332984288252	5.1105874991928975	5.51325813286964	5.609748064971683	4.689231464769036
LAT2	1.8059089786555107	2.5656987860823355	1.8074174812575408	2.6368210035762885	2.661082603607589	5.24681799801685	5.797176990203251	6.220670731826063	6.191565703450835	5.989444433202298
LAX1	0.6855095755009376	1.225043024655216	1.1714703125653387	1.3250895662990279	1.5213112945622347	4.96334006625319	4.614794787610187	4.330324235583647	5.258851232243219	4.236357730685757
LCE1A	5.964507396704987	5.353027206321717	5.125422357751898	4.867368441702894	6.6375984264499	4.729104367536171	-6.049753879069767	1.3238204142859744	1.7715783323823904	1.7142181835379084
LCE4A	1.0993581563826642	1.080903163504567	0.48611467641008205	0.4169732656582489	-0.09184306888917806	0.3127493616157607	-6.049753879069767	-4.569060593652885	-4.812561198702656	-2.7987990468965402
LCE5A	5.960545169870481	5.720045499205894	5.428843151193595	5.17139138918459	5.332282773047225	2.2570440434022574	-6.049753879069767	-1.766912725552397	-0.737442599075357	0.6368089087588056
LCE6A	5.954298422603656	5.741778648843963	5.0408859634021805	5.380448256268435	5.305950425601368	4.945306460042732	-6.049753879069767	0.3158379664722738	1.3106483738513144	1.962636399465221
LCK	0.41494298286931086	1.3510531808121669	1.3654761549731693	1.2896248175347524	2.6689986927921723	6.02127462601758	6.250313553028042	6.952619676489085	7.089027830394321	5.758954852354569
LCP1	6.690778426008375	7.099706934990562	6.45370444392108	6.673621499807093	7.564728274611686	9.902808955723193	10.083626461186466	10.426681568723053	10.75640325257137	10.332992331916916
LCP2	1.6873285088313117	2.8247779573350265	3.0301132919501774	3.1150026945032865	3.328267197046778	5.941191161694826	7.37210826886884	6.967585808970824	7.0676024664318255	7.013840836537344
