A	infection	infection	infection	F	F.p.value
HOXB4	1.23627228738442	0.701320987807208	1.51089027909301	0.156957356143696	2.28278943545774	0.156957356143696
HOXB7	1.44012323449189	-0.722515468620335	-1.30899876372238	0.215296515644701	1.71347776342672	0.215296515644701
HOXC10	1.7886526728589	-2.79759415757241	-5.06857381742642	0.000284847384450496	25.6904405427007	0.000284847384450496
HOXC11	1.38175554441547	-2.07233045370962	-5.53877416003862	0.000132968847132004	30.6780191959115	0.000132968847132004
HOXC12	-0.415461727954259	-4.32260803541029	-8.97948912572915	1.22157940270559e-06	80.6312249590881	1.22157940270559e-06
HOXC13	0.57484480232578	-3.92722393889486	-5.84603613906309	8.21942284255089e-05	34.1761385392316	8.21942284255087e-05
HOXC4	0.662763819576484	-1.14592047351989	-3.00973693305999	0.0109811580065237	9.05851640622537	0.0109811580065237
HOXC6	1.75279582240607	-1.08017468269311	-2.82550320197345	0.0154386602091182	7.98346834436224	0.0154386602091182
HOXC8	-0.387130624560967	-1.57546890960768	-2.26403965467102	0.0431110497843005	5.12587555792287	0.0431110497843005
HOXC9	1.46863179610839	-1.09110513557455	-2.54617316365973	0.0258197952854271	6.482997779341	0.0258197952854271
HOXD10	0.417984983120606	0.787531179876335	1.64181219142647	0.126823647545932	2.69554727191658	0.126823647545932
HOXD8	2.2670919099878	0.0390131495380732	0.116282463629144	0.909371806339488	0.0135216113476632	0.909371806339488
HOXD9	0.718190813203399	-0.406708996964549	-0.989421589141915	0.34218706579982	0.978955081060113	0.34218706579982
HP	1.22445506606544	0.294587013623841	0.356201452463655	0.727937150851861	0.126879474737217	0.727937150851861
HP1BP3	7.57243654168451	0.0811500423888667	0.404475973313716	0.693052162472598	0.163600812988078	0.693052162472598
HPCAL1	3.88715697322074	1.55118056641313	7.38499747525189	8.96123362052286e-06	54.5381877094768	8.96123362052286e-06
HPF1	3.87037387345872	-0.666445967164674	-3.99573111458139	0.00181098280907073	15.9658671400338	0.00181098280907073
HPGD	6.03132866442578	-1.48131880865879	-2.83402004737724	0.0151976102585044	8.0316696289361	0.0151976102585044
HPGDS	1.64483023374258	-2.07620755716303	-4.91409939022731	0.000368330629301542	24.1483728170324	0.000368330629301542
HPRT1	3.16323525804033	0.169819570924183	0.525547200532628	0.608875485371983	0.276199859987682	0.608875485371983
HPS1	5.44301050908335	0.225985003423198	1.60324578803875	0.135126739136522	2.57039705686399	0.135126739136522
HPS3	5.21328205177283	1.05635557483426	6.13998862460095	5.25226982838029e-05	37.6994603102291	5.25226982838029e-05
HPS4	5.71838508749647	-0.967834083967455	-6.80678621538379	1.98666353798713e-05	46.3323385819388	1.98666353798713e-05
HPS5	6.04464269509142	1.43625890527491	8.52250262820342	2.10228822181962e-06	72.6330510477342	2.10228822181962e-06
HPS6	4.73692712713318	0.67129631954381	3.44848749299016	0.00488788014609957	11.8920659893096	0.00488788014609957
HPSE	4.68452160205959	1.76788936466663	6.73570028258157	2.19741708533837e-05	45.3696582967695	2.19741708533836e-05
HPSE2	0.519508336307188	-3.25471944821407	-6.71079839740324	2.27677273424118e-05	45.0348151305899	2.27677273424119e-05
HR	5.35811301652581	-2.66546343836991	-6.81436579459762	1.96549642307205e-05	46.4355811825821	1.96549642307205e-05
HRAS	4.68188858665277	-0.974261032569035	-3.23641814956995	0.00722234878127596	10.4744024388658	0.00722234878127596
HRASLS	-0.487429257089654	-4.67033616218997	-8.65815578510877	1.78539405307216e-06	74.9636615992125	1.78539405307216e-06
HRASLS5	1.16576029190808	-5.70632820093096	-6.71041636059991	2.27801368728653e-05	45.0296877326069	2.27801368728653e-05
HRC	-0.132332569224346	-1.13135651383442	-2.14245277974526	0.0535868164786779	4.59010391343819	0.0535868164786779
HRH1	4.11977248027927	0.0372307341705786	0.119214670331343	0.90709806545752	0.0142121376222107	0.90709806545752
HRH2	2.75441496198854	3.29966533438522	11.8245710677986	6.32629028950562e-08	139.82048093742	6.32629028950562e-08
HRH4	0.00412524595742511	-0.0869408914862484	-0.229091191392187	0.8226955965294	0.0524827739734915	0.8226955965294
HRK	0.177692431715124	0.294099143188783	0.711175367644799	0.49070788433326	0.505770403544714	0.49070788433326
HRNR	4.69635420272611	2.57430788929465	1.63116541947155	0.129069893896157	2.6607006256798	0.129069893896157
HS1BP3	4.40888803163882	0.100111263079247	0.626405777668049	0.542901465225561	0.392384198295914	0.542901465225561
HS2ST1	5.74253534563771	0.271030211277558	1.24252593800699	0.238016723539317	1.54387070662014	0.238016723539317
HS3ST1	1.79401555955834	2.14897552268686	3.7443723090398	0.00284830955118952	14.0203239887041	0.00284830955118952
HS3ST2	0.477709466678965	0.712085719208986	0.899050399473832	0.386491187028364	0.808291620794057	0.386491187028364
HS3ST3A1	0.773084343082552	2.62617506050346	7.70133652285574	5.8989669560865e-06	59.3105842382718	5.89896695608651e-06
HS3ST3B1	4.02910774656556	3.33026425223791	12.6915319868181	2.89115074174435e-08	161.074984172426	2.89115074174435e-08
HS3ST6	1.38535766108469	-5.69792164584197	-6.38266854005313	3.66162216967603e-05	40.7384576921839	3.66162216967603e-05
HS6ST1	5.797433076691	0.65945723651441	2.57308311517916	0.0245770560397521	6.62075671762011	0.0245770560397521
HSBP1	6.23501020636154	0.630989876106516	3.35908095050791	0.00576088118246989	11.2834248320651	0.00576088118246989
HSBP1L1	3.69293775081359	-0.824253086711555	-3.99253944191943	0.00182135440132243	15.9403711952823	0.00182135440132243
HSCB	2.83643291330217	0.241681629224282	1.24244611870391	0.238045117147677	1.54367235788242	0.238045117147677
HSD11B1	5.25348036257194	1.29183475271091	4.23691048626021	0.00118006932847611	17.9514104685817	0.00118006932847611
HSD11B1L	1.78076255613996	-0.635809542530779	-1.91836099924207	0.0794186149902733	3.68010892341302	0.0794186149902733
HSD11B2	1.55806359044396	-3.59085358260347	-6.99571564526141	1.52450085411123e-05	48.9400373893553	1.52450085411123e-05
HSD17B1	3.98022699101455	0.160762530345512	0.801675202988088	0.438487060341742	0.642683131085993	0.438487060341742
HSD17B10	5.53563796126701	-0.156865726496289	-0.793707035678161	0.442935778588432	0.629970858485014	0.442935778588432
HSD17B11	5.49716590744542	1.4767801955376	5.96600040760469	6.8365493032714e-05	35.5931608635393	6.8365493032714e-05
HSD17B12	6.22278157251573	0.022117898368184	0.115310926044943	0.910125358536092	0.0132966096653423	0.910125358536092
HSD17B13	1.11307387084149	-2.8203075245921	-6.52105954948439	2.99144823146079e-05	42.5242176479215	2.99144823146079e-05
HSD17B14	1.43365685049235	1.67452569950037	5.29092464878137	0.000197911349963926	27.9938836390823	0.000197911349963926
HSD17B2	2.91606025735342	-0.794365295013305	-2.74716588553213	0.0178411187373761	7.54692040263152	0.0178411187373761
HSD17B4	6.71231780331335	-0.640305162403235	-2.78002872306613	0.0167912805587079	7.72855970107272	0.0167912805587079
HSD17B6	0.228912986692435	0.402989060205852	0.764877149065494	0.459274067306395	0.585037053162559	0.459274067306395
HSD17B7	3.42074220124776	0.556383392744914	2.35804912794185	0.0363804510576075	5.56039568978732	0.0363804510576075
HSD17B7P2	1.30049461284725	0.48487481086157	1.30421077679616	0.216872014923026	1.70096575031123	0.216872014923026
HSD17B8	3.21932357805304	-1.21233960351019	-5.176442595462	0.000238516229393256	26.7955579441133	0.000238516229393257
HSD3B7	5.20071491422255	0.532044008808169	2.42934988747397	0.031961157980485	5.90174087576979	0.031961157980485
HSDL1	4.6130600607318	-0.0925399685471024	-0.572160533591095	0.577883040439092	0.327367676199246	0.577883040439092
HSDL2	6.08329578069175	-1.4864613566222	-7.51479572512127	7.5375167056797e-06	56.4721547903009	7.53751670567971e-06
HSF1	3.9823255907209	-0.0384090055448509	-0.222068926541634	0.828033005733036	0.0493146081353537	0.828033005733036
HSF2	4.12975884382366	-0.770057011132347	-4.28975257659059	0.00107532889365632	18.4019771683656	0.00107532889365632
HSF4	1.88311219749783	-1.16831674671147	-3.89380001471531	0.00217443568342848	15.1616785545969	0.00217443568342848
HSH2D	2.80007588495723	4.45150198691799	9.73858001294199	5.18658223308645e-07	94.8399406684732	5.18658223308645e-07
HSP90AA1	8.51384188084805	-0.515650853689472	-2.26517438257943	0.0430231347473326	5.13101498349412	0.0430231347473326
HSP90AB1	8.7956049396442	-0.969961344315125	-3.91338110193543	0.00209919135766631	15.3145516489853	0.00209919135766631
HSP90AB2P	-0.0128822208143652	0.0918424454626508	0.161214104450676	0.874634679813539	0.0259899874738333	0.874634679813539
HSP90B1	9.22323117953531	1.27377168947892	8.32566537242493	2.67397244185933e-06	69.3167038935956	2.67397244185932e-06
HSP90B2P	-0.0330488467533505	-0.382460956585175	-0.739860403530315	0.473756666186658	0.54739341671204	0.473756666186658
HSPA12A	3.6395736524163	-3.02974564682367	-8.88992756119341	1.35644768893653e-06	79.0308120432662	1.35644768893653e-06
HSPA12B	2.80616998789143	-0.362009667683532	-1.00157137991258	0.336520926100844	1.00314522905999	0.336520926100844
HSPA13	5.66256054408918	1.72183657697145	8.43089219066277	2.35010834701182e-06	71.0799431305785	2.35010834701182e-06
HSPA14	4.42973967639764	0.459730000954854	2.29114066530609	0.0410574666329988	5.24932554821923	0.0410574666329988
HSPA1A	7.19729363034956	-0.669112056099334	-2.38749778540973	0.0344881294749978	5.70014567533638	0.0344881294749978
HSPA1B	7.08343342350508	-1.43711315322503	-4.02198637448744	0.00172794566243089	16.1763743965626	0.00172794566243089
HSPA1L	1.40040689058995	0.420737940936805	1.64697952092798	0.125745883079393	2.71254154235615	0.125745883079393
HSPA2	5.24303028922007	-2.72185107873751	-6.64726573891048	2.49338155203583e-05	44.1861418036931	2.49338155203583e-05
HSPA4	7.38575330245009	0.32921411773003	2.00753727875549	0.0679976476556795	4.03020592559301	0.0679976476556795
HSPA4L	5.61626162298549	-2.36606609144371	-4.58840113859799	0.000640051876430694	21.0534250086873	0.000640051876430694
HSPA5	7.18896410029067	0.309648225453239	1.06610764314801	0.307568717395076	1.1365855067786	0.307568717395076
HSPA6	3.92368737415969	2.47295775886991	8.70411945308121	1.68997200044016e-06	75.7616954535068	1.68997200044016e-06
HSPA7	4.05494834602123	2.9583299852373	7.78807962285895	5.27085713065135e-06	60.6541842119908	5.27085713065136e-06
HSPA8	9.90419686281359	1.43694415000431	9.67732500609079	5.54680386946013e-07	93.6506192735102	5.54680386946013e-07
HSPA9	7.7911046137894	0.326344541156914	1.99417237355059	0.0696065644644562	3.97672345543238	0.0696065644644562
HSPB1	6.6675799216142	-2.53246417630067	-4.97529007496722	0.000332544127224362	24.7535113300673	0.000332544127224362
HSPB11	3.97448311700472	0.316210632476028	1.66569841524008	0.121908831657051	2.77455121053331	0.121908831657051
HSPB2	2.10086429844297	-1.37576536204748	-3.7354203403427	0.00289493609069139	13.953365119046	0.00289493609069139
HSPB6	0.600061018522394	-3.37285173875607	-5.06301120113734	0.000287479552013242	25.6340824228421	0.000287479552013241
HSPB7	2.65985520184647	-5.03418403144678	-8.53273874687427	2.07638892816803e-06	72.8076305224095	2.07638892816803e-06
HSPB8	4.78852151542869	-2.02420849408923	-6.30551983428982	4.10300816100223e-05	39.7595803806223	4.10300816100223e-05
HSPBAP1	3.83444758679098	0.436078804790688	2.77181825310436	0.0170477055368271	7.68297642824251	0.0170477055368271
HSPBP1	3.34340454759319	0.0291761998926181	0.111140514391307	0.913361077646163	0.0123522139391644	0.913361077646163
HSPD1	7.23879117152948	0.129737509162237	0.978451268441856	0.347362114183699	0.957366884715478	0.347362114183699
HSPD1P11	0.313360560923433	-1.19880125708918	-2.11666312194579	0.0560985055787388	4.48026277180528	0.0560985055787388
HSPE1	5.12983405731549	-0.0933854467063506	-0.54460129626716	0.596105590459338	0.296590571895871	0.596105590459338
HSPE1-MOB4	3.5078177790865	-0.10033236964022	-0.412464683164056	0.687346886459706	0.170127114857625	0.687346886459706
HSPE1P3	1.54851068174197	0.108935520593322	0.415962989304536	0.684854807428754	0.173025208471166	0.684854807428754
HSPG2	8.3828979532765	0.00700487401300443	0.0258073945018689	0.9798395262009	0.000666021610975093	0.9798395262009
HSPH1	6.32923612906907	0.519809532570664	3.26481525406085	0.00685366826477364	10.6590186431484	0.00685366826477364
HTATIP2	4.71836516149545	0.131547320856692	0.587439989987217	0.567909047939209	0.345085741836181	0.567909047939209
HTATSF1	6.04472413753978	-0.753793829437786	-5.34344461512394	0.000181784528597057	28.552400354897	0.000181784528597056
HTN1	2.89372135525968	-0.469230767903335	-1.01745196081725	0.329218188248274	1.03520849257086	0.329218188248274
HTN3	1.41701148026704	-0.465794281587014	-1.08660010951089	0.298775520468724	1.18069979798908	0.298775520468724
HTR2A	1.03532836167155	1.5696994072512	3.24770622097653	0.007073453182783	10.5475956977697	0.007073453182783
HTR2B	1.45598674129359	0.184767003508899	0.587517123723596	0.567858934193122	0.345176370668448	0.567858934193122
HTR7	1.44759773841459	1.96764174902991	5.52412357174582	0.000136099025064882	30.5159412359178	0.000136099025064882
HTR7P1	2.85950745368749	0.407426854464385	1.80429163831649	0.0965869485358967	3.25546831609881	0.0965869485358967
HTRA1	5.62628751120015	0.157870946094628	0.40728386231209	0.691044592873135	0.165880144499853	0.691044592873135
HTRA2	4.25565381422513	0.548703290787223	2.71517226076183	0.0189253599567458	7.37216040561051	0.0189253599567458
HTRA3	4.82244852432094	1.92764356617665	5.12386484749254	0.000260020382745078	26.2539909753698	0.000260020382745078
HTRA4	2.59746663514775	1.53378218853755	4.47273287579331	0.000781457051224967	20.0053393782023	0.000781457051224967
HTT	6.99044344476219	-0.29794129739419	-1.31191464291931	0.214341610358134	1.72112003030609	0.214341610358134
HUNK	2.89703191603483	-1.68303770186902	-6.62067970566748	2.59044108873134e-05	43.8333997650372	2.59044108873134e-05
HUS1	3.72204083648909	0.0685984198489322	0.433765275316802	0.672233567710857	0.188152314070661	0.672233567710857
HUWE1	8.40864687903274	-0.649156007949919	-4.00837098266651	0.00177050408422457	16.0670379346829	0.00177050408422457
HVCN1	3.78293806573916	3.05101891328875	12.9075606587449	2.39595897002995e-08	166.605122159179	2.39595897002995e-08
HYAL1	2.5807386653737	-1.3058245767132	-5.69663956095003	0.000103680423178214	32.451702287381	0.000103680423178214
HYAL2	5.47059568715366	1.33013762787623	6.52592917645963	2.97038429578075e-05	42.587751616167	2.97038429578075e-05
HYAL3	0.528367583593407	0.416669290500121	1.14889095258346	0.273213825306258	1.31995042092813	0.273213825306258
HYAL4	0.931414613560899	-0.263858492166053	-0.359308601793725	0.725671466001252	0.129102671322961	0.725671466001252
HYDIN	0.410286875315483	-0.411812258733664	-0.997315279325829	0.338497984946699	0.994637766376756	0.338497984946699
HYI	3.3325788912003	-0.991630117927298	-4.24985345975413	0.00115347188686892	18.0612544293842	0.00115347188686892
HYKK	2.60901063287987	-0.797560943496857	-3.55212813021185	0.00404252350966193	12.6176142534423	0.00404252350966193
HYLS1	2.51668850624356	0.161100408271783	0.766246838720955	0.458489292732748	0.587134217849857	0.458489292732748
HYOU1	6.67439161590526	1.42438624644746	7.2693159013674	1.04733826214534e-05	52.8429536738729	1.04733826214534e-05
HYPK	3.22659291110545	-1.47599122612124	-2.76115178449046	0.0173866238859319	7.62395917699483	0.0173866238859319
IAH1	4.75221628085786	0.612424689173559	2.49548489517342	0.0283290353678407	6.22744486203871	0.0283290353678407
IARS	7.44035434659944	0.0130604990596961	0.0800039022610697	0.937566451447766	0.00640062437699879	0.937566451447766
IARS2	7.10647671262036	-0.53274962549349	-4.37720114845392	0.000922700504970695	19.1598898940263	0.000922700504970695
IBA57	4.33560902475517	0.135763844231811	0.635110236731078	0.537400777255419	0.403365012800605	0.537400777255419
IBTK	6.65574520953457	0.379153915516893	2.00950186270365	0.0677640731319323	4.03809773620944	0.0677640731319323
ICA1	3.6127761837488	-0.801822878505439	-4.727743755198	0.000504417481854575	22.3515610148137	0.000504417481854575
ICA1L	3.00251240336686	-0.633334015821106	-2.355748054507	0.0365324478097192	5.5495488963135	0.0365324478097192
ICAM1	6.00721703401876	4.95465914247203	18.5818804320078	3.83692332707634e-10	345.286280389436	3.83692332707634e-10
ICAM2	4.03891722247074	1.2968398399514	4.30228787244359	0.00105193007553525	18.5096809373752	0.00105193007553525
ICAM3	4.4881415144193	2.94700007443053	11.4579435702974	8.94217639893692e-08	131.284470860119	8.94217639893692e-08
ICAM4	-0.0627033139394978	1.3738069444251	4.04973460770465	0.00164445308364154	16.4003503928407	0.00164445308364154
ICAM5	-0.236682905081876	3.6403217031818	5.67014192912963	0.00010807544402202	32.1505094964739	0.00010807544402202
ICE1	6.52058160655785	-0.199673351580497	-1.14323836481534	0.275461642438772	1.30699395878565	0.275461642438772
ICE2	5.96814822383306	-0.2019969168081	-0.82871699639752	0.42360690618125	0.686771860118127	0.42360690618125
ICK	4.99568289425148	-1.2622949560901	-5.35824847771821	0.00017749349722615	28.7108267489695	0.00017749349722615
ICMT	6.73733578066223	0.13070651848282	0.738307076531441	0.474665194600314	0.545097339256403	0.474665194600314
ICOS	1.50720622063581	6.34299445495345	9.19711022679799	9.50251144095409e-07	84.5868365238721	9.50251144095409e-07
ICOSLG	3.43186316854972	-0.232405929349603	-0.859417876478043	0.407122909981995	0.738599086410028	0.407122909981995
ID1	4.88671553088117	0.0981502779663419	0.337535348410648	0.74160413714722	0.113930111426698	0.74160413714722
ID2	6.34198207573839	0.809830658454175	2.75276034053031	0.0176579266213408	7.57768949239655	0.0176579266213408
ID3	4.85295980822487	-0.0898857781866793	-0.418687960758693	0.682916308333036	0.175299608484273	0.682916308333036
ID4	4.95691450082886	-3.91705184811539	-12.6332070275269	3.04303809442405e-08	159.597919800354	3.04303809442405e-08
IDE	8.00960890392734	-1.15374271841197	-2.51645335352506	0.027263501824956	6.33253748046753	0.027263501824956
IDH1	6.95597113473721	0.0892753652332585	0.52624411715229	0.608405997994298	0.276932870837393	0.608405997994298
IDH2	6.80692161871436	0.880531404702993	4.43842925995793	0.000829387603785121	19.6996542956507	0.00082938760378512
IDH3A	5.65509177005312	-0.232383591384119	-1.34691878930964	0.203145858114182	1.81419022499535	0.203145858114182
IDH3B	5.70441176212912	0.0922626613568269	0.630169600435697	0.540519071177824	0.397113725313285	0.540519071177824
IDH3G	4.82340150230621	0.0980120837185332	0.526142086513822	0.608474720931377	0.276825495201118	0.608474720931377
IDI1	5.8637069526638	0.20215562954352	0.990440918797075	0.341709058205065	0.980973213627595	0.341709058205065
IDNK	2.54356760716394	-0.13890134953958	-0.545697236921336	0.595375309974673	0.29778547438358	0.595375309974673
IDO1	4.24317784548093	7.92656104722137	11.1964500563189	1.151196536497e-07	125.360493863643	1.151196536497e-07
IDO2	1.78932942371773	2.9833719318145	5.04831721618454	0.000294556251257469	25.4855067152252	0.000294556251257469
IDS	6.74183450434403	0.450273768852626	2.68525453690697	0.0199978732250029	7.21059192797946	0.0199978732250029
IDUA	2.06670461634963	0.71439389726918	3.05198647364391	0.0101555961357228	9.31462143530536	0.0101555961357228
IER2	5.01390280170702	0.0843449207298699	0.415203965884069	0.685395182869363	0.172394333285859	0.685395182869363
IER3	5.0415546590186	1.531917712436	6.32113375941712	4.00931596960659e-05	39.9567320044428	4.00931596960659e-05
IER3IP1	5.0773201352316	-0.45668874274032	-1.65612891286708	0.123857323464434	2.74276297603429	0.123857323464434
IER5	5.15491770831116	0.148622481039197	0.745360676794494	0.470548301119018	0.555562538511546	0.470548301119018
IER5L	3.31416749061317	1.90210448411648	6.41821301262643	3.47550646712979e-05	41.1934582754473	3.47550646712979e-05
IFFO1	4.19023079564029	2.24060867980396	8.44321425308364	2.31502613827361e-06	71.2878669234748	2.31502613827361e-06
IFFO2	7.61070176397735	-2.38572934446968	-5.23885963622768	0.000215392686129411	27.4456502880957	0.000215392686129411
IFI16	6.93423865011102	1.22085758768248	5.56998584783988	0.000126551044577155	31.0247423451366	0.000126551044577155
IFI27	6.46996517920882	3.45343411415925	8.42844133805582	2.35715386633877e-06	71.0386233890482	2.35715386633877e-06
IFI27L1	2.40520358334159	0.425471917382347	1.87132876279046	0.0861285310125442	3.50187133844687	0.0861285310125442
IFI27L2	3.99838430139308	1.19065044001762	5.42347580611401	0.000159820002379522	29.414089819504	0.000159820002379522
IFI30	7.64494606898001	4.6343109810984	18.9498401086711	3.06131424199019e-10	359.0964401442	3.06131424199019e-10
IFI35	3.77756927194257	1.94000397806125	7.24365804833984	1.08443599443776e-05	52.4705819212786	1.08443599443776e-05
IFI44	4.55046548843596	2.84015778355202	8.13344650497022	3.39568578188441e-06	66.1529520492122	3.39568578188441e-06
IFI44L	5.60365077028883	3.28367670196576	8.07651624888448	3.64755219455063e-06	65.2301147184951	3.64755219455063e-06
IFI6	5.57977481972582	4.04014711462268	11.4284604554002	9.19826918888186e-08	130.609708380647	9.19826918888186e-08
IFIH1	1.92238789020151	1.98515223830128	3.09442225313434	0.00938901338868783	9.57544908069302	0.00938901338868783
IFIT1	5.09585477220392	1.34493670907796	3.68729781150933	0.00315935248781699	13.5961651507615	0.00315935248781699
IFIT2	5.39134777278561	2.65356207481883	7.63768087844032	6.41062864182726e-06	58.3341692008929	6.41062864182726e-06
IFIT3	6.20295769428155	3.70806136849555	11.1953693600518	1.15241081504937e-07	125.336295107987	1.15241081504937e-07
IFIT5	5.45985849995508	1.65915220513233	6.91060296798325	1.71666907668713e-05	47.7564333810989	1.71666907668713e-05
IFITM1	6.78762370598842	3.43114041138746	11.7048471060254	7.07598017412509e-08	137.003445775431	7.07598017412509e-08
IFITM10	0.596490176921837	0.144589871212061	0.344038879236987	0.736831612690976	0.118362750426642	0.736831612690976
IFITM2	5.05128411029583	1.0550612471662	3.36957502272833	0.00565070187975149	11.3540358337946	0.00565070187975149
IFITM3	7.12302248972822	1.9091428567557	9.0292074465993	1.15298285769345e-06	81.5265871137243	1.15298285769345e-06
IFNAR1	6.52973625916191	-0.237066410456111	-0.791645834191616	0.444091304971712	0.626703126792939	0.444091304971712
IFNAR2	4.64719162450355	1.8070650325657	6.39951229141577	3.57213922832307e-05	40.9537575679816	3.57213922832307e-05
IFNG	0.0655676281737529	8.43547229812264	8.09387521237998	3.56869895155451e-06	65.510815953579	3.56869895155451e-06
IFNGR1	6.63871290015479	1.02066366190039	4.25017989061907	0.00115280918393789	18.0640291026227	0.00115280918393789
IFNGR2	6.71417047617632	1.57228914967735	7.9950636517186	4.04328611834951e-06	63.921042795032	4.04328611834951e-06
IFNK	-0.111635396662845	0.364631593836488	1.1439205144224	0.275189623245074	1.3085541433164	0.275189623245074
IFNLR1	3.69711573861513	-1.35388915815223	-5.1830158140987	0.000235962423301163	26.8636529291973	0.000235962423301162
IFRD1	5.32225992721305	-0.00185227114169262	-0.0095683931184017	0.992524492819638	9.1554146868277e-05	0.992524492819638
IFRD2	4.59525913360292	0.305558525180064	1.65577892618923	0.123929103368104	2.74160385241236	0.123929103368104
IFT122	4.31572389002595	-1.06513710356798	-4.89409664825528	0.000380887346182452	23.9521820024636	0.000380887346182452
IFT140	3.59270805752733	-0.526865860285735	-2.52583506598244	0.0267994778141729	6.37984278054653	0.0267994778141729
IFT172	4.1723973660597	-0.616591219678561	-2.76527290830224	0.0172548963311374	7.64673425739036	0.0172548963311374
IFT20	4.18307255886185	0.407292584751735	2.3470359503501	0.0371134693870801	5.50857775223579	0.0371134693870801
IFT22	3.70444500724459	-0.593868857409921	-3.13712947465141	0.00867617772336097	9.8415813407266	0.00867617772336097
IFT27	3.61204326344135	-0.616754241031117	-3.00632258040398	0.0110507392568342	9.03797545744682	0.0110507392568342
IFT43	3.04020976455137	-0.203889133686624	-1.14367444741359	0.275287722911782	1.30799124166677	0.275287722911782
IFT46	4.09238668543794	-0.366894194777109	-2.11891972820531	0.0558743886687252	4.48982081457768	0.0558743886687252
IFT52	4.82631177995706	0.0423007893306586	0.248208119145202	0.808213091340133	0.0616072704095988	0.808213091340133
IFT57	5.42823993984135	-0.216148948716922	-1.43015948547209	0.178449260506328	2.04535615388579	0.178449260506328
IFT74	3.83855552895005	-0.779831103670045	-4.53718758400871	0.000699046098353431	20.5860711724828	0.000699046098353431
IFT80	4.90997195787307	0.401704654527022	1.81615867201447	0.0946556600778878	3.29843232193338	0.0946556600778878
IFT81	3.64582526957337	-0.84973921759109	-4.22288305084975	0.00120961527485013	17.8327412611541	0.00120961527485013
IFT88	3.87298123400261	-0.0612254869831905	-0.344202982950666	0.736711334813763	0.118475693472136	0.736711334813763
IGBP1	5.85706044663455	-0.325458924874257	-2.03009873696198	0.0653597165707184	4.12130088181462	0.0653597165707184
IGDCC4	2.66312003907071	0.35862572213022	0.834032641546101	0.420721562203686	0.695610447164368	0.420721562203686
IGF1	5.21128372632893	0.212548700445058	0.373980472839575	0.715009923390065	0.139861394065312	0.715009923390065
IGF1R	5.16977557560484	-1.49752731978825	-4.61376500733966	0.000612782575445984	21.2868275429519	0.000612782575445985
IGF2	4.38089287751327	-1.30449059061935	-1.87506036808821	0.0855778212931855	3.51585138397508	0.0855778212931855
IGF2BP2	3.51608103915545	0.640315144780198	2.31845738610928	0.0390823152568318	5.37524465120468	0.0390823152568318
IGF2BP3	1.48667326169668	1.71907504661674	4.8541225374419	0.000407344954959968	23.5625056085014	0.000407344954959968
IGF2R	5.19552743144046	0.675008943411753	2.27724427610422	0.0420985174622932	5.18584149304943	0.0420985174622932
IGFBP2	3.94953856026864	0.222346489582477	0.51720440047595	0.614509828854191	0.267500391871687	0.614509828854191
IGFBP3	5.86613997686788	-0.44914894105136	-1.67642587442198	0.119756774058675	2.81040371243151	0.119756774058675
IGFBP4	7.21227919892385	1.47213510493486	4.70563281341267	0.000523753573583049	22.142980174666	0.000523753573583049
IGFBP5	8.21359558095544	-1.30036769523	-3.21638775959299	0.00749439834720755	10.3451502200596	0.00749439834720755
IGFBP6	3.47358197739053	-3.39686020149062	-7.43698475835156	8.35922993944398e-06	55.3087422959535	8.35922993944398e-06
IGFBP7	7.71109950592228	0.923552704592112	3.97785509403794	0.00186986866945742	15.8233311491636	0.00186986866945742
IGFL2	3.22294007293149	-3.29124656287606	-6.59157926327753	2.7013064583759e-05	43.4489171840703	2.7013064583759e-05
IGFL3	0.745654052480329	-3.99163509318625	-6.0802470306309	5.74716813268505e-05	36.9694039534959	5.74716813268505e-05
IGFL4	2.29616282182971	-1.74411557619934	-5.22563795597645	0.000220085978578585	27.3072920469418	0.000220085978578585
IGFLR1	3.28038481169153	3.93987502360675	14.3043657939775	7.57325174281235e-09	204.614880767914	7.57325174281235e-09
IGHA1	4.69051476831652	8.5164691732524	8.70803002071778	1.68210978357009e-06	75.8297868417221	1.68210978357009e-06
IGHA2	2.88911971599107	8.39641587316166	5.23837389623986	0.000215563231321739	27.4405610768072	0.000215563231321739
IGHG1	7.93383809796833	9.29021127759818	13.8885672107995	1.05551407378578e-08	192.892299168894	1.05551407378578e-08
IGHG2	4.41511166560069	9.38676219213717	6.59003388954172	2.70733337154357e-05	43.4285466653084	2.70733337154357e-05
IGHG3	4.67651355787305	9.48192175205668	8.70306780641556	1.69209305852799e-06	75.7433892430669	1.69209305852799e-06
IGHG4	4.21303434161314	8.2317036488647	8.607934381322	1.89629953575871e-06	74.0965343131454	1.89629953575871e-06
IGHGP	3.3502947090537	8.86548310836297	9.16008666488093	9.91414708694715e-07	83.9071877081294	9.91414708694717e-07
IGHM	4.8949211483449	8.73300169370063	7.69060764488667	5.9820508573806e-06	59.1454459475894	5.9820508573806e-06
IGHMBP2	3.80813288447933	0.0432779872602764	0.203190970095548	0.842425407093366	0.0412865703283697	0.842425407093366
IGHV1-18	1.78718906404333	8.85385272478926	12.629905680525	3.0518888924638e-08	159.514517498957	3.05188889246381e-08
IGHV1-2	1.10245082597646	8.6399369038042	7.14158462637904	1.24650817935399e-05	51.0022309757334	1.24650817935399e-05
